month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipAccumulation,precipIntensityMaxTime,daylight_duration,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_sleet,icon_snow,precipType_None,precipType_rain,precipType_sleet,precipType_snow
9.0,10.0,2016.0,72.66,14.0,54.57,5.0,72.66,14.0,61.55,22.0,0.71,60.34,0.77,0.3,0.0004,0.0037,0.46,1012.32,4.45,17.15,72.66,14.0,54.57,5.0,5.0,11.0,9.387,284.0,15.02,16.0,3.97,0.0,7.0,12.7,0,0,0,1,0,0,0,1,0,0
9.0,11.0,2016.0,75.75,14.0,57.51,5.0,75.75,14.0,54.57,5.0,0.12,52.85,0.66,0.33,0.0,0.0,0.0,1020.87,4.466666666666667,17.133333333333333,75.75,14.0,57.51,5.0,6.0,11.0,9.997,211.0,7.44,11.0,1.53,0.0,0.0,12.666666666666666,1,0,0,0,0,0,1,0,0,0
9.0,12.0,2016.0,79.85,14.0,64.57,5.0,79.85,14.0,57.51,5.0,0.05,55.24,0.63,0.37,0.0,0.0,0.0,1018.55,4.483333333333333,17.1,79.85,14.0,64.57,5.0,6.0,11.0,9.997,181.0,12.02,13.0,3.09,0.0,0.0,12.616666666666667,1,0,0,0,0,0,1,0,0,0
9.0,13.0,2016.0,86.34,13.0,65.89,5.0,86.34,13.0,64.57,5.0,0.52,62.22,0.69,0.4,0.0,0.0,0.0,1017.35,4.516666666666667,17.066666666666666,84.17,13.0,65.56,5.0,5.0,11.0,9.997,250.0,10.01,13.0,3.49,0.0,0.0,12.55,0,0,1,0,0,0,1,0,0,0
9.0,14.0,2016.0,72.89,13.0,61.53,4.0,72.89,13.0,64.89,22.0,0.63,59.64,0.74,0.44,0.0003,0.0051,0.28,1022.68,4.533333333333333,17.033333333333335,72.89,13.0,61.53,4.0,6.0,11.0,9.958,36.0,10.21,14.0,3.63,0.0,3.0,12.500000000000002,0,0,1,0,0,0,0,1,0,0
9.0,15.0,2016.0,76.6,13.0,65.77,3.0,76.6,13.0,61.53,4.0,0.2,59.55,0.73,0.47,0.0,0.0,0.0,1022.0,4.55,17.016666666666666,76.58,13.0,65.77,3.0,6.0,11.0,9.997,107.0,10.18,12.0,3.28,0.0,0.0,12.466666666666665,0,0,1,0,0,0,1,0,0,0
9.0,16.0,2016.0,85.56,14.0,68.04,4.0,85.56,14.0,65.77,3.0,0.63,63.99,0.72,0.51,0.0,0.0003,0.12,1014.92,4.566666666666666,16.983333333333334,82.02,14.0,67.24,4.0,5.0,10.0,9.997,180.0,15.15,14.0,4.8,0.0,22.0,12.416666666666668,0,0,1,0,0,0,1,0,0,0
9.0,17.0,2016.0,81.55,13.0,60.11,5.0,81.55,13.0,64.95,22.0,0.6,62.0,0.72,0.55,0.0014,0.0122,0.9,1012.62,4.583333333333333,16.95,81.36,14.0,60.11,5.0,4.0,11.0,9.84,242.0,11.93,15.0,3.01,0.0,1.0,12.366666666666667,0,0,0,1,0,0,0,1,0,0
9.0,18.0,2016.0,78.78,14.0,60.01,4.0,78.78,14.0,60.11,5.0,0.17,57.81,0.7,0.59,0.0,0.0,0.0,1014.69,4.6,16.916666666666668,78.78,14.0,60.01,4.0,6.0,11.0,9.979,21.0,6.05,11.0,1.22,0.0,0.0,12.316666666666668,0,0,1,0,0,0,1,0,0,0
9.0,19.0,2016.0,87.74,14.0,67.92,5.0,87.74,14.0,60.01,4.0,0.17,56.01,0.58,0.63,0.0,0.0,0.0,1016.04,4.616666666666667,16.9,87.74,14.0,67.36,5.0,6.0,11.0,9.905,205.0,13.24,13.0,2.9,0.0,0.0,12.283333333333331,0,0,1,0,0,0,1,0,0,0
9.0,20.0,2016.0,81.49,13.0,68.9,20.0,81.49,13.0,67.92,5.0,0.28,58.84,0.64,0.66,0.0,0.0,0.0,1020.11,4.633333333333333,16.866666666666667,81.49,13.0,68.41,6.0,6.0,11.0,9.997,58.0,9.63,9.0,2.48,0.0,0.0,12.233333333333334,0,0,1,0,0,0,1,0,0,0
9.0,21.0,2016.0,75.04,16.0,66.25,5.0,75.04,16.0,67.42,22.0,0.51,64.08,0.81,0.7,0.0082,0.0892,0.8,1020.27,4.65,16.833333333333332,74.55,16.0,65.82,5.0,4.0,9.0,9.835,109.0,10.9,6.0,2.26,0.0,7.0,12.183333333333332,0,0,0,1,0,0,0,1,0,0
9.0,22.0,2016.0,84.41,15.0,69.25,1.0,84.41,15.0,66.25,5.0,0.46,65.04,0.76,0.74,0.0,0.0,0.0,1017.1,4.666666666666667,16.8,82.33,15.0,68.54,1.0,4.0,11.0,9.759,181.0,4.89,13.0,1.2,0.0,0.0,12.133333333333333,0,0,1,0,0,0,1,0,0,0
9.0,23.0,2016.0,73.97,14.0,66.6,5.0,73.97,14.0,68.95,22.0,0.88,66.21,0.87,0.77,0.0,0.0,0.0,1018.4,4.683333333333334,16.783333333333335,73.16,14.0,66.16,5.0,4.0,11.0,8.53,23.0,9.18,10.0,3.6,0.0,0.0,12.100000000000001,0,1,0,0,0,0,1,0,0,0
9.0,24.0,2016.0,74.14,13.0,63.95,5.0,74.14,13.0,66.6,5.0,0.66,63.76,0.84,0.81,0.0,0.0,0.0,1020.76,4.7,16.75,73.6,13.0,63.95,5.0,4.0,12.0,9.835,70.0,8.42,14.0,3.4,0.0,0.0,12.05,0,0,1,0,0,0,1,0,0,0
9.0,25.0,2016.0,88.68,14.0,59.17,6.0,88.68,14.0,63.95,5.0,0.43,63.64,0.73,0.84,0.0001,0.0017,0.07,1016.03,4.716666666666667,16.716666666666665,84.86,14.0,59.17,6.0,5.0,10.0,9.997,174.0,14.48,21.0,4.04,0.0,17.0,11.999999999999998,0,0,1,0,0,0,0,1,0,0
9.0,26.0,2016.0,69.68,14.0,52.89,5.0,69.68,14.0,57.78,22.0,0.25,44.12,0.52,0.87,0.0004,0.0065,0.55,1014.14,4.733333333333333,16.683333333333334,69.68,14.0,52.89,5.0,5.0,11.0,9.997,266.0,19.74,12.0,6.15,0.0,1.0,11.95,0,0,0,1,0,0,0,1,0,0
9.0,27.0,2016.0,69.48,13.0,51.66,5.0,69.48,13.0,52.89,5.0,0.22,39.51,0.49,0.91,0.0,0.0,0.0,1009.23,4.75,16.666666666666668,69.48,13.0,51.66,5.0,5.0,11.0,9.997,258.0,21.47,10.0,5.22,0.0,0.0,11.916666666666668,0,0,1,0,0,0,1,0,0,0
9.0,28.0,2016.0,58.06,16.0,55.42,18.0,59.26,22.0,51.66,5.0,0.91,49.92,0.81,0.94,0.0125,0.0597,0.98,1012.65,4.766666666666667,16.633333333333333,58.06,16.0,55.42,18.0,3.0,11.0,9.711,354.0,12.8,11.0,4.66,0.0,18.0,11.866666666666667,0,0,0,1,0,0,0,1,0,0
9.0,29.0,2016.0,64.7,14.0,60.46,0.0,64.7,14.0,59.26,22.0,0.97,57.94,0.87,0.97,0.0058,0.0336,0.92,1020.63,4.783333333333333,16.6,64.63,14.0,60.4,0.0,3.0,11.0,9.731,28.0,15.99,14.0,6.22,0.0,21.0,11.816666666666668,0,0,0,1,0,0,0,1,0,0
9.0,30.0,2016.0,64.4,13.0,58.98,3.0,64.4,13.0,60.46,0.0,1.0,59.11,0.9,0.0,0.0036,0.0117,0.76,1019.31,4.8,16.566666666666666,64.2,13.0,58.98,3.0,3.0,11.0,9.385,43.0,11.77,14.0,5.07,0.0,22.0,11.766666666666666,0,0,0,1,0,0,0,1,0,0
10.0,1.0,2016.0,63.4,13.0,57.66,5.0,63.4,13.0,58.53,21.0,0.91,58.24,0.92,0.03,0.0158,0.0856,0.96,1015.82,4.816666666666666,16.55,63.14,13.0,57.66,5.0,3.0,11.0,8.06,15.0,5.41,22.0,1.72,0.0,8.0,11.733333333333334,0,0,0,1,0,0,0,1,0,0
10.0,2.0,2016.0,64.51,11.0,59.55,5.0,64.51,11.0,57.66,5.0,0.98,57.63,0.9,0.06,0.0001,0.0014,0.15,1017.44,4.833333333333333,16.516666666666666,64.51,11.0,59.54,5.0,3.0,10.0,8.133,308.0,5.73,9.0,1.95,0.0,19.0,11.683333333333334,0,1,0,0,0,0,0,1,0,0
10.0,3.0,2016.0,65.85,11.0,60.39,22.0,65.85,11.0,59.55,5.0,0.98,57.84,0.86,0.09,0.0,0.0,0.0,1018.58,4.85,16.483333333333334,65.85,11.0,60.39,22.0,3.0,11.0,9.767,49.0,4.09,15.0,1.21,0.0,0.0,11.633333333333335,0,1,0,0,0,0,1,0,0,0
10.0,4.0,2016.0,74.06,14.0,63.67,23.0,74.06,14.0,60.39,22.0,0.68,58.13,0.76,0.12,0.0,0.0,0.0,1016.78,4.866666666666667,16.45,74.06,14.0,63.67,23.0,4.0,10.0,9.997,123.0,9.74,14.0,2.72,0.0,0.0,11.583333333333332,0,0,1,0,0,0,1,0,0,0
10.0,5.0,2016.0,80.86,14.0,59.88,0.0,80.86,14.0,61.21,22.0,0.37,59.13,0.7,0.15,0.0,0.0,0.0,1014.27,4.883333333333333,16.433333333333334,80.06,14.0,59.88,0.0,4.0,11.0,9.997,184.0,13.19,10.0,3.82,0.0,0.0,11.55,0,0,1,0,0,0,1,0,0,0
10.0,6.0,2016.0,74.05,14.0,65.57,5.0,74.05,14.0,59.88,0.0,0.66,62.97,0.9,0.18,0.018,0.0963,1.0,1017.64,4.9,16.4,73.02,14.0,65.33,5.0,3.0,11.0,8.489,157.0,7.34,12.0,1.63,0.0,6.0,11.499999999999998,0,0,0,1,0,0,0,1,0,0
10.0,7.0,2016.0,69.36,8.0,42.44,5.0,69.92,22.0,49.42,22.0,0.42,53.59,0.73,0.22,0.0,0.0,0.0,1018.34,4.933333333333334,16.366666666666667,69.16,9.0,42.44,5.0,3.0,11.0,9.985,259.0,14.51,9.0,4.38,0.0,0.0,11.433333333333334,0,0,1,0,0,0,1,0,0,0
10.0,8.0,2016.0,63.36,14.0,48.28,5.0,63.36,14.0,42.44,5.0,0.02,41.3,0.66,0.25,0.0,0.0,0.0,1024.49,4.95,16.35,63.36,14.0,48.28,5.0,5.0,11.0,9.997,313.0,8.69,13.0,2.14,0.0,0.0,11.400000000000002,1,0,0,0,0,0,1,0,0,0
10.0,9.0,2016.0,62.42,13.0,47.77,5.0,62.42,13.0,48.28,5.0,0.15,46.56,0.73,0.28,0.0,0.0,0.0,1026.63,4.966666666666667,16.316666666666666,62.42,13.0,47.77,5.0,4.0,11.0,9.91,83.0,10.44,12.0,2.83,0.0,0.0,11.35,0,0,1,0,0,0,1,0,0,0
10.0,10.0,2016.0,70.74,14.0,58.21,4.0,70.74,14.0,47.77,5.0,0.26,48.08,0.68,0.31,0.0,0.0,0.0,1026.02,4.983333333333333,16.283333333333335,70.74,14.0,58.21,4.0,4.0,10.0,9.997,141.0,6.34,12.0,2.2,0.0,0.0,11.3,0,0,1,0,0,0,1,0,0,0
10.0,11.0,2016.0,73.91,15.0,62.03,5.0,73.91,15.0,58.21,4.0,0.48,51.48,0.62,0.35,0.0,0.0,0.0,1020.47,5.0,16.266666666666666,73.91,15.0,62.03,5.0,3.0,11.0,9.997,179.0,13.23,12.0,3.62,0.0,0.0,11.266666666666666,0,0,1,0,0,0,1,0,0,0
10.0,12.0,2016.0,67.42,9.0,40.58,5.0,67.42,9.0,44.47,22.0,0.8,53.68,0.82,0.38,0.0111,0.0653,1.0,1015.85,5.016666666666667,16.233333333333334,67.31,9.0,40.58,5.0,3.0,10.0,9.323,245.0,13.57,9.0,5.35,0.0,15.0,11.216666666666669,0,0,0,1,0,0,0,1,0,0
10.0,13.0,2016.0,55.92,14.0,40.15,4.0,55.92,14.0,40.58,5.0,0.27,38.58,0.72,0.42,0.0,0.0,0.0,1025.42,5.033333333333333,16.216666666666665,55.92,14.0,40.15,4.0,4.0,11.0,9.979,319.0,11.42,22.0,2.22,0.0,0.0,11.183333333333332,0,0,1,0,0,0,1,0,0,0
10.0,14.0,2016.0,66.57,14.0,53.87,1.0,66.57,14.0,40.15,4.0,0.08,42.68,0.69,0.46,0.0,0.0,0.0,1023.33,5.05,16.183333333333334,66.57,14.0,53.87,1.0,4.0,11.0,9.88,169.0,11.12,12.0,2.87,0.0,0.0,11.133333333333333,1,0,0,0,0,0,1,0,0,0
10.0,15.0,2016.0,69.26,16.0,65.65,5.0,69.94,20.0,53.87,1.0,0.7,57.42,0.84,0.5,0.0,0.0,0.0,1015.64,5.066666666666666,16.15,68.92,16.0,65.07,5.0,3.0,11.0,8.819,191.0,15.59,13.0,5.83,0.0,0.0,11.083333333333332,0,0,1,0,0,0,1,0,0,0
10.0,16.0,2016.0,71.87,14.0,68.09,20.0,71.87,14.0,65.65,5.0,0.91,64.19,0.88,0.54,0.0119,0.1594,0.98,1011.64,5.1,16.133333333333333,71.08,14.0,67.38,20.0,3.0,11.0,8.979,197.0,13.14,22.0,3.46,0.0,5.0,11.033333333333333,0,0,0,1,0,0,0,1,0,0
10.0,17.0,2016.0,85.02,14.0,71.4,5.0,85.02,14.0,68.24,22.0,0.5,65.1,0.75,0.57,0.0,0.0,0.0,1003.11,5.116666666666666,16.1,82.8,14.0,70.98,5.0,3.0,11.0,9.99,193.0,23.4,20.0,7.81,0.0,0.0,10.983333333333334,0,0,1,0,0,0,1,0,0,0
10.0,18.0,2016.0,75.47,12.0,50.76,5.0,75.52,22.0,56.44,22.0,0.25,59.39,0.71,0.61,0.0,0.0,0.0,1005.51,5.133333333333334,16.083333333333332,75.47,12.0,50.76,5.0,3.0,11.0,9.997,233.0,21.91,23.0,5.36,0.0,0.0,10.95,0,0,1,0,0,0,1,0,0,0
10.0,19.0,2016.0,69.61,11.0,54.1,3.0,69.61,11.0,50.76,5.0,0.48,49.8,0.71,0.65,0.0005,0.0045,0.5,1018.14,5.15,16.05,69.61,11.0,54.1,3.0,3.0,11.0,9.948,31.0,6.63,13.0,1.38,0.0,21.0,10.9,0,0,0,1,0,0,0,1,0,0
10.0,20.0,2016.0,55.84,6.0,40.78,2.0,57.33,22.0,45.65,22.0,0.84,47.44,0.8,0.69,0.0,0.0004,0.1,1019.8,5.166666666666667,16.033333333333335,55.84,6.0,43.82,2.0,3.0,11.0,9.997,353.0,15.52,10.0,5.64,0.0,22.0,10.866666666666667,0,0,1,0,0,0,1,0,0,0
10.0,21.0,2016.0,52.58,11.0,38.18,5.0,52.58,11.0,40.78,2.0,0.53,35.66,0.65,0.72,0.0001,0.0005,0.09,1021.04,5.183333333333334,16.0,52.58,11.0,38.18,5.0,3.0,10.0,9.997,334.0,13.27,8.0,4.86,0.0,7.0,10.816666666666666,0,0,1,0,0,0,0,1,0,0
10.0,22.0,2016.0,60.36,15.0,44.88,5.0,60.36,15.0,38.18,5.0,0.34,36.97,0.65,0.76,0.0,0.0,0.0,1018.17,5.216666666666667,15.983333333333333,60.36,15.0,44.88,5.0,3.0,10.0,9.997,236.0,9.78,14.0,2.42,0.0,0.0,10.766666666666666,0,0,1,0,0,0,1,0,0,0
10.0,23.0,2016.0,72.47,14.0,46.24,5.0,72.47,14.0,44.88,5.0,0.06,46.03,0.68,0.79,0.0,0.0,0.0,1014.45,5.233333333333333,15.95,72.47,14.0,46.24,5.0,3.0,11.0,9.902,258.0,17.81,14.0,4.36,0.0,0.0,10.716666666666665,1,0,0,0,0,0,1,0,0,0
10.0,24.0,2016.0,55.27,13.0,39.28,2.0,55.27,13.0,41.92,22.0,0.19,41.64,0.72,0.83,0.0,0.0,0.0,1026.87,5.25,15.933333333333334,55.27,13.0,39.28,2.0,3.0,11.0,9.997,1.0,11.2,1.0,3.51,0.0,0.0,10.683333333333334,0,0,1,0,0,0,1,0,0,0
10.0,25.0,2016.0,52.68,13.0,41.57,5.0,52.68,13.0,39.28,2.0,0.67,38.84,0.74,0.86,0.0001,0.0012,0.17,1029.67,5.266666666666667,15.916666666666666,52.68,13.0,45.84,5.0,3.0,11.0,9.908,119.0,8.91,10.0,2.72,0.0,18.0,10.649999999999999,0,0,1,0,0,0,0,1,0,0
10.0,26.0,2016.0,48.33,17.0,42.47,6.0,50.65,22.0,41.57,5.0,1.0,44.02,0.87,0.89,0.0353,0.1855,1.0,1020.53,5.283333333333333,15.883333333333333,48.98,17.0,45.24,6.0,2.0,11.0,6.373,122.0,17.41,6.0,4.85,0.0,10.0,10.6,0,0,0,1,0,0,0,1,0,0
10.0,27.0,2016.0,49.17,14.0,40.84,2.0,50.19,22.0,42.17,8.0,0.95,42.48,0.83,0.92,0.0002,0.0011,0.28,1022.0,5.316666666666666,15.866666666666667,49.17,14.0,40.84,2.0,2.0,11.0,8.861,311.0,10.16,8.0,3.23,0.0,22.0,10.55,0,1,0,0,0,0,0,1,0,0
10.0,28.0,2016.0,63.44,14.0,62.48,19.0,63.86,22.0,40.84,2.0,0.34,48.29,0.83,0.95,0.0,0.0,0.0,1019.8,5.333333333333333,15.85,63.44,14.0,62.48,19.0,3.0,10.0,9.288,188.0,17.28,21.0,4.84,0.0,0.0,10.516666666666666,0,0,1,0,0,0,1,0,0,0
10.0,29.0,2016.0,72.35,13.0,53.14,6.0,72.35,13.0,57.03,22.0,0.67,58.78,0.8,0.98,0.0,0.0,0.0,1013.14,5.35,15.816666666666666,72.14,13.0,53.14,6.0,2.0,10.0,9.767,235.0,16.21,22.0,4.71,0.0,0.0,10.466666666666667,0,0,1,0,0,0,1,0,0,0
10.0,30.0,2016.0,54.75,11.0,41.81,5.0,57.03,22.0,45.44,22.0,0.86,47.49,0.83,0.01,0.0074,0.1014,0.95,1020.3,5.366666666666666,15.8,54.75,11.0,41.81,5.0,2.0,11.0,9.833,27.0,12.16,9.0,4.54,0.0,3.0,10.433333333333334,0,0,0,1,0,0,0,1,0,0
10.0,31.0,2016.0,58.08,14.0,57.4,18.0,60.13,22.0,41.81,5.0,0.49,44.72,0.79,0.04,0.0,0.0,0.0,1018.27,5.383333333333334,15.783333333333333,58.08,14.0,57.4,18.0,3.0,10.0,9.997,153.0,11.56,20.0,3.87,0.0,0.0,10.399999999999999,0,0,1,0,0,0,1,0,0,0
11.0,1.0,2016.0,76.27,14.0,59.9,6.0,76.27,14.0,60.13,22.0,0.32,58.3,0.74,0.07,0.0,0.0,0.0,1012.6,5.416666666666667,15.75,76.27,14.0,59.9,6.0,3.0,11.0,9.988,208.0,13.16,10.0,4.07,0.0,0.0,10.333333333333332,0,0,1,0,0,0,1,0,0,0
11.0,2.0,2016.0,63.52,8.0,51.07,6.0,64.64,22.0,55.78,22.0,0.88,57.48,0.89,0.1,0.013,0.1151,1.0,1018.5,5.433333333333334,15.733333333333333,63.52,8.0,51.07,6.0,2.0,11.0,6.718,2.0,8.34,18.0,1.78,0.0,17.0,10.299999999999999,0,0,0,1,0,0,0,1,0,0
11.0,3.0,2016.0,62.19,12.0,44.92,6.0,62.19,12.0,51.07,6.0,0.61,50.61,0.85,0.13,0.0001,0.0009,0.12,1022.91,5.45,15.716666666666667,62.19,12.0,44.92,6.0,3.0,11.0,7.263,6.0,7.72,20.0,2.47,0.0,0.0,10.266666666666666,0,0,1,0,0,0,0,1,0,0
11.0,4.0,2016.0,61.05,13.0,46.61,4.0,61.05,13.0,44.92,6.0,0.09,44.34,0.75,0.16,0.0,0.0,0.0,1029.15,5.466666666666667,15.7,61.05,13.0,46.61,4.0,3.0,11.0,9.997,33.0,6.29,13.0,1.51,0.0,0.0,10.233333333333333,1,0,0,0,0,0,1,0,0,0
11.0,5.0,2016.0,68.0,14.0,46.47,5.0,68.0,14.0,46.61,4.0,0.05,46.69,0.74,0.19,0.0,0.0,0.0,1026.9,5.5,15.683333333333334,68.0,14.0,46.47,5.0,3.0,11.0,9.942,225.0,8.47,10.0,2.54,0.0,0.0,10.183333333333334,1,0,0,0,0,0,1,0,0,0
11.0,6.0,2016.0,69.51,12.0,45.68,4.0,69.51,12.0,46.47,5.0,0.0,46.77,0.73,0.23,0.0,0.0,0.0,1026.93,4.516666666666667,14.666666666666666,69.51,12.0,45.68,4.0,3.0,10.0,9.42,215.0,6.47,11.0,1.35,0.0,0.0,10.149999999999999,1,0,0,0,0,0,1,0,0,0
11.0,7.0,2016.0,66.69,12.0,51.35,20.0,66.69,12.0,45.68,4.0,0.11,43.99,0.69,0.26,0.0,0.0,0.0,1025.48,4.533333333333333,14.633333333333333,66.69,12.0,51.35,20.0,3.0,10.0,9.684,186.0,8.06,9.0,1.76,0.0,0.0,10.1,1,0,0,0,0,0,1,0,0,0
11.0,8.0,2016.0,62.28,11.0,40.34,5.0,62.28,11.0,50.36,22.0,0.8,46.15,0.72,0.29,0.0003,0.0052,0.62,1022.58,4.55,14.616666666666667,62.28,11.0,41.81,5.0,2.0,10.0,9.865,328.0,15.24,13.0,4.63,0.0,3.0,10.066666666666666,0,0,0,1,0,0,0,1,0,0
11.0,9.0,2016.0,56.68,13.0,40.09,5.0,56.68,13.0,40.34,5.0,0.32,36.75,0.64,0.33,0.0,0.0,0.0,1025.7,4.583333333333333,14.6,56.68,13.0,42.16,5.0,2.0,10.0,9.997,327.0,11.66,22.0,3.2,0.0,0.0,10.016666666666666,0,0,1,0,0,0,1,0,0,0
11.0,10.0,2016.0,63.57,13.0,46.93,5.0,63.57,13.0,40.09,5.0,0.0,37.48,0.58,0.37,0.0,0.0,0.0,1017.95,4.6,14.583333333333334,63.57,13.0,48.6,5.0,2.0,10.0,9.997,238.0,18.24,11.0,5.06,0.0,0.0,9.983333333333334,1,0,0,0,0,0,1,0,0,0
11.0,11.0,2016.0,51.39,7.0,33.51,5.0,51.68,22.0,41.09,16.0,0.5,37.12,0.65,0.4,0.0,0.0,0.0,1025.5,4.616666666666667,14.566666666666666,51.39,7.0,33.51,5.0,2.0,10.0,9.998,10.0,19.22,8.0,5.65,0.0,0.0,9.95,0,0,1,0,0,0,1,0,0,0
11.0,12.0,2016.0,52.18,13.0,32.92,5.0,52.18,13.0,33.51,5.0,0.15,32.36,0.66,0.44,0.0,0.0,0.0,1029.12,4.633333333333333,14.55,52.18,13.0,36.07,5.0,2.0,10.0,9.997,221.0,10.17,9.0,2.81,0.0,0.0,9.916666666666668,0,0,1,0,0,0,1,0,0,0
11.0,13.0,2016.0,56.52,13.0,38.81,4.0,56.52,13.0,32.92,5.0,0.04,32.8,0.61,0.48,0.0,0.0,0.0,1020.36,4.666666666666667,14.533333333333333,56.52,13.0,40.59,4.0,2.0,10.0,9.997,218.0,13.74,12.0,5.25,0.0,0.0,9.866666666666667,1,0,0,0,0,0,1,0,0,0
11.0,14.0,2016.0,60.36,12.0,40.6,4.0,60.36,12.0,38.81,4.0,0.31,39.57,0.7,0.52,0.0,0.0,0.0,1013.05,4.683333333333334,14.533333333333333,60.36,12.0,40.6,4.0,2.0,10.0,9.752,211.0,9.6,12.0,2.81,0.0,0.0,9.85,0,0,1,0,0,0,1,0,0,0
11.0,15.0,2016.0,54.41,13.0,39.79,5.0,54.41,13.0,40.6,4.0,0.46,42.75,0.86,0.56,0.0,0.0,0.0,1012.06,4.7,14.516666666666667,54.41,13.0,39.79,5.0,2.0,9.0,6.055,284.0,5.07,11.0,1.09,0.0,0.0,9.816666666666666,0,0,1,0,0,0,1,0,0,0
11.0,16.0,2016.0,57.95,11.0,47.18,1.0,57.95,11.0,39.79,5.0,0.09,43.44,0.83,0.6,0.0,0.0,0.0,1013.29,4.716666666666667,14.5,57.95,11.0,48.58,23.0,2.0,10.0,7.191,97.0,5.29,13.0,1.4,0.0,0.0,9.783333333333333,1,0,0,0,0,0,1,0,0,0
11.0,17.0,2016.0,72.52,13.0,58.68,4.0,72.52,13.0,47.18,1.0,0.2,48.8,0.66,0.64,0.0,0.0,0.0,1009.34,4.75,14.483333333333333,72.52,13.0,58.68,4.0,2.0,10.0,9.401,177.0,15.36,11.0,6.23,0.0,0.0,9.733333333333333,0,0,1,0,0,0,1,0,0,0
11.0,18.0,2016.0,64.36,9.0,27.94,5.0,64.44,22.0,33.4,22.0,0.65,45.56,0.68,0.67,0.0041,0.0447,0.96,1009.09,4.766666666666667,14.466666666666667,64.36,9.0,35.36,5.0,2.0,10.0,9.87,217.0,22.35,17.0,7.87,0.0,12.0,9.7,0,0,0,1,0,0,0,1,0,0
11.0,19.0,2016.0,31.25,13.0,18.61,5.0,33.4,22.0,22.67,22.0,0.76,23.84,0.62,0.71,0.0,0.0,0.0,1020.17,4.783333333333333,14.466666666666667,37.98,13.0,24.63,5.0,2.0,10.0,9.947,290.0,24.25,8.0,9.05,0.0,0.0,9.683333333333334,0,0,1,0,0,0,1,0,0,0
11.0,20.0,2016.0,33.63,14.0,24.4,4.0,33.63,14.0,18.61,5.0,0.27,17.85,0.63,0.74,0.0,0.0,0.0,1026.87,4.8,14.45,34.19,13.0,24.4,4.0,2.0,10.0,9.998,317.0,11.81,22.0,3.9,0.0,0.0,9.649999999999999,0,0,1,0,0,0,1,0,0,0
11.0,21.0,2016.0,39.55,12.0,29.37,1.0,39.55,12.0,24.4,4.0,0.14,21.62,0.66,0.77,0.0,0.0,0.0,1026.65,4.816666666666666,14.433333333333334,39.55,12.0,29.37,1.0,2.0,10.0,9.997,352.0,6.34,11.0,1.94,0.0,0.0,9.616666666666667,0,0,1,0,0,0,1,0,0,0
11.0,22.0,2016.0,35.35,13.0,33.16,3.0,35.67,21.0,29.37,1.0,0.64,27.98,0.74,0.81,0.0001,0.0017,0.37,1025.57,4.85,14.433333333333334,39.26,12.0,37.78,2.0,2.0,10.0,9.997,121.0,10.89,11.0,3.74,0.0,19.0,9.583333333333334,0,0,0,1,0,0,0,1,0,0
11.0,23.0,2016.0,43.79,17.0,33.92,5.0,44.08,18.0,33.16,3.0,1.0,39.04,0.91,0.84,0.0098,0.0449,1.0,1016.26,4.866666666666667,14.416666666666666,43.79,17.0,38.38,5.0,2.0,10.0,4.174,159.0,12.32,4.0,4.54,0.0,3.0,9.549999999999999,0,0,0,1,0,0,0,1,0,0
11.0,24.0,2016.0,37.03,12.0,33.31,22.0,40.26,22.0,33.31,22.0,1.0,35.05,0.86,0.87,0.0,0.0,0.0,1021.53,4.883333333333333,14.4,39.56,10.0,36.16,22.0,2.0,10.0,9.259,273.0,11.32,2.0,4.42,0.0,0.0,9.516666666666667,0,1,0,0,0,0,1,0,0,0
11.0,25.0,2016.0,38.05,9.0,31.67,0.0,38.05,9.0,33.31,22.0,0.87,33.57,0.83,0.9,0.0,0.0,0.0,1026.29,4.9,14.4,41.36,10.0,33.86,23.0,2.0,10.0,9.197,268.0,10.96,14.0,3.86,0.0,0.0,9.5,0,0,1,0,0,0,1,0,0,0
11.0,26.0,2016.0,43.87,12.0,31.24,6.0,43.87,12.0,31.67,0.0,0.53,34.61,0.81,0.93,0.0,0.0,0.0,1025.27,4.916666666666667,14.383333333333333,46.2,12.0,34.65,5.0,2.0,10.0,9.671,210.0,10.11,11.0,3.52,0.0,0.0,9.466666666666665,0,0,1,0,0,0,1,0,0,0
11.0,27.0,2016.0,39.39,17.0,36.46,1.0,39.59,18.0,31.24,6.0,0.69,35.99,0.88,0.96,0.0015,0.0297,0.93,1015.37,4.933333333333334,14.383333333333333,42.87,17.0,41.53,1.0,1.0,10.0,5.909,177.0,15.47,21.0,4.98,0.0,22.0,9.45,0,0,0,1,0,0,0,1,0,0
