month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipAccumulation,precipIntensityMaxTime,daylight_duration,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_sleet,icon_snow,precipType_None,precipType_rain,precipType_sleet,precipType_snow
3.0,19.0,2013.0,25.25,15.0,4.64,6.0,25.25,15.0,5.83,6.0,0.41,13.52,0.61,0.26,0.0,0.0,0.0,1014.21,4.933333333333334,17.05,33.72,15.0,15.57,6.0,6.0,11.0,9.909,269.0,24.14,13.0,11.34,0.0,0.0,12.116666666666667,0,0,1,0,0,0,1,0,0,0
3.0,20.0,2013.0,13.94,15.0,7.51,6.0,17.69,22.0,4.61,7.0,0.42,8.23,0.58,0.29,0.0,0.0,0.0,1018.25,4.9,17.066666666666666,23.67,15.0,14.74,5.0,5.0,10.0,9.997,293.0,18.34,12.0,8.15,0.0,0.0,12.166666666666666,0,0,1,0,0,0,1,0,0,0
3.0,21.0,2013.0,30.71,17.0,19.51,5.0,30.71,17.0,7.51,6.0,0.06,11.27,0.58,0.32,0.0,0.0,0.0,1017.48,4.866666666666667,17.083333333333332,33.83,14.0,19.51,5.0,6.0,11.0,9.997,306.0,11.66,9.0,4.53,0.0,0.0,12.216666666666665,1,0,0,0,0,0,1,0,0,0
3.0,22.0,2013.0,36.04,13.0,26.4,5.0,36.04,13.0,19.51,5.0,0.11,16.34,0.59,0.35,0.0,0.0,0.0,1018.13,4.85,17.1,38.97,13.0,26.4,5.0,6.0,11.0,9.997,329.0,8.99,14.0,2.44,0.0,0.0,12.250000000000002,1,0,0,0,0,0,1,0,0,0
3.0,23.0,2013.0,35.84,12.0,25.82,5.0,35.84,12.0,26.4,5.0,0.48,22.75,0.67,0.39,0.0,0.0,0.0,1019.14,4.816666666666666,17.116666666666667,40.0,12.0,31.98,5.0,6.0,11.0,9.979,42.0,11.72,16.0,3.61,0.0,0.0,12.3,0,0,1,0,0,0,1,0,0,0
3.0,24.0,2013.0,27.6,12.0,24.63,2.0,28.84,22.0,25.41,21.0,0.98,26.34,0.74,0.42,0.0,0.0,0.0,1010.17,4.783333333333333,17.133333333333333,35.76,11.0,32.33,3.0,4.0,11.0,9.65,44.0,22.84,14.0,8.73,0.0,0.0,12.35,0,1,0,0,0,0,1,0,0,0
3.0,25.0,2013.0,28.67,12.0,26.62,17.0,28.67,12.0,24.63,2.0,1.0,26.48,0.74,0.45,0.0,0.0003,0.07,1011.37,4.75,17.15,36.17,11.0,32.27,2.0,4.0,11.0,9.824,1.0,19.59,13.0,8.73,0.0,11.0,12.399999999999999,0,1,0,0,0,0,1,0,0,0
3.0,26.0,2013.0,37.8,13.0,31.54,5.0,37.8,13.0,28.4,22.0,0.84,25.3,0.65,0.49,0.0,0.0,0.0,1022.01,4.733333333333333,17.166666666666668,40.96,13.0,33.7,4.0,5.0,11.0,9.997,319.0,11.49,10.0,3.95,0.0,0.0,12.433333333333334,0,0,1,0,0,0,1,0,0,0
3.0,27.0,2013.0,39.85,17.0,28.04,5.0,39.85,17.0,31.54,5.0,0.85,23.78,0.59,0.52,0.0,0.0,0.0,1026.2,4.7,17.183333333333334,41.89,13.0,28.04,5.0,4.0,11.0,9.997,303.0,8.7,9.0,3.0,0.0,0.0,12.483333333333334,0,0,1,0,0,0,1,0,0,0
3.0,28.0,2013.0,48.07,13.0,31.72,5.0,48.07,13.0,28.04,5.0,0.17,22.45,0.54,0.56,0.0,0.0,0.0,1027.22,4.666666666666667,17.2,49.44,13.0,31.72,5.0,6.0,11.0,9.997,308.0,9.06,13.0,2.22,0.0,0.0,12.533333333333331,0,0,1,0,0,0,1,0,0,0
3.0,29.0,2013.0,53.55,13.0,30.78,4.0,53.55,13.0,31.72,5.0,0.32,23.97,0.51,0.6,0.0,0.0,0.0,1025.92,4.633333333333333,17.233333333333334,53.55,13.0,30.78,4.0,7.0,11.0,9.997,46.0,9.45,14.0,1.8,0.0,0.0,12.600000000000001,0,0,1,0,0,0,1,0,0,0
3.0,30.0,2013.0,58.28,13.0,39.84,6.0,58.28,13.0,30.78,4.0,0.49,32.08,0.61,0.64,0.0,0.0,0.0,1018.69,4.616666666666667,17.25,58.28,13.0,43.23,6.0,5.0,10.0,9.819,192.0,16.23,15.0,4.52,0.0,0.0,12.633333333333333,0,0,1,0,0,0,1,0,0,0
3.0,31.0,2013.0,57.49,13.0,25.81,5.0,57.49,13.0,32.65,22.0,0.67,36.45,0.67,0.67,0.0,0.0,0.0,1009.05,4.583333333333333,17.266666666666666,57.49,13.0,30.49,5.0,6.0,10.0,8.585,275.0,21.58,15.0,7.53,0.0,0.0,12.683333333333334,0,0,1,0,0,0,1,0,0,0
4.0,1.0,2013.0,34.46,14.0,22.95,3.0,34.46,14.0,25.81,5.0,0.25,17.71,0.49,0.71,0.0,0.0,0.0,1018.95,4.55,17.283333333333335,39.75,14.0,26.05,5.0,6.0,11.0,9.997,315.0,14.6,15.0,6.15,0.0,0.0,12.733333333333334,0,0,1,0,0,0,1,0,0,0
4.0,2.0,2013.0,39.03,13.0,26.26,6.0,39.03,13.0,22.95,3.0,0.1,15.04,0.46,0.75,0.0,0.0,0.0,1024.69,4.533333333333333,17.3,43.42,13.0,26.95,5.0,7.0,11.0,9.997,302.0,15.16,13.0,4.39,0.0,0.0,12.766666666666667,1,0,0,0,0,0,1,0,0,0
4.0,3.0,2013.0,39.17,12.0,28.65,5.0,39.17,12.0,26.26,6.0,0.2,17.28,0.5,0.78,0.0,0.0,0.0,1029.36,4.5,17.316666666666666,42.45,12.0,28.65,5.0,6.0,10.0,9.997,53.0,10.82,9.0,3.05,0.0,0.0,12.816666666666666,0,0,1,0,0,0,1,0,0,0
4.0,4.0,2013.0,58.29,15.0,31.74,5.0,58.29,15.0,28.65,5.0,0.15,23.63,0.47,0.82,0.0,0.0,0.0,1020.7,4.466666666666667,17.333333333333332,58.29,15.0,37.3,5.0,7.0,11.0,9.997,241.0,12.89,14.0,3.47,0.0,0.0,12.866666666666665,0,0,1,0,0,0,1,0,0,0
4.0,5.0,2013.0,40.71,12.0,31.47,1.0,46.16,22.0,31.59,21.0,0.33,26.76,0.57,0.85,0.0,0.0,0.0,1021.58,4.45,17.35,44.48,12.0,36.08,1.0,7.0,10.0,9.997,31.0,15.42,9.0,6.7,0.0,0.0,12.900000000000002,0,0,1,0,0,0,1,0,0,0
4.0,6.0,2013.0,69.0,14.0,41.45,6.0,69.0,14.0,31.47,1.0,0.79,33.62,0.5,0.89,0.002,0.0431,0.86,1012.26,4.416666666666667,17.366666666666667,69.0,14.0,44.98,6.0,5.0,11.0,9.997,173.0,27.65,13.0,9.21,0.0,22.0,12.95,0,0,0,1,0,0,0,1,0,0
4.0,7.0,2013.0,57.16,12.0,36.93,19.0,57.16,12.0,36.93,19.0,0.56,38.97,0.71,0.92,0.0027,0.0431,0.86,1011.62,4.383333333333334,17.383333333333333,57.16,12.0,40.03,21.0,7.0,11.0,9.544,275.0,17.81,1.0,6.32,0.0,22.0,13.0,0,0,0,1,0,0,0,1,0,0
4.0,8.0,2013.0,65.5,15.0,36.51,2.0,65.5,15.0,37.79,22.0,0.6,44.56,0.77,0.96,0.0157,0.1942,0.96,1009.74,4.366666666666666,17.4,65.5,15.0,40.43,3.0,5.0,11.0,9.075,195.0,27.74,9.0,6.9,0.0,5.0,13.033333333333331,0,0,0,1,0,0,0,1,0,0
4.0,9.0,2013.0,55.5,14.0,31.61,6.0,55.5,14.0,35.42,21.0,0.95,40.8,0.89,0.99,0.0027,0.0324,0.68,1014.01,4.333333333333333,17.433333333333334,55.5,14.0,38.42,6.0,5.0,11.0,6.839,29.0,16.51,16.0,5.87,0.0,2.0,13.100000000000001,0,0,0,1,0,0,0,1,0,0
4.0,10.0,2013.0,37.26,9.0,31.98,0.0,37.26,9.0,31.61,6.0,1.0,38.33,0.94,0.02,0.0166,0.199,1.0,1012.9,4.3,17.45,40.82,9.0,38.46,0.0,4.0,11.0,6.628,27.0,19.37,13.0,8.16,0.0,22.0,13.149999999999999,0,0,0,1,0,0,0,1,0,0
4.0,11.0,2013.0,47.81,15.0,32.5,6.0,47.81,15.0,31.98,0.0,1.0,41.76,0.95,0.05,0.0265,0.2497,1.0,1004.77,4.283333333333333,17.466666666666665,47.81,15.0,37.16,5.0,4.0,11.0,4.871,61.0,17.47,0.0,5.25,0.0,23.0,13.183333333333332,0,0,0,1,0,0,0,1,0,0
4.0,12.0,2013.0,40.46,13.0,29.47,4.0,40.46,13.0,32.5,6.0,1.0,34.73,0.81,0.08,0.0003,0.0023,0.48,1005.72,4.25,17.483333333333334,45.05,13.0,35.18,5.0,4.0,11.0,9.878,249.0,18.95,15.0,7.25,0.0,22.0,13.233333333333334,0,0,0,1,0,0,0,1,0,0
4.0,13.0,2013.0,40.76,16.0,34.25,5.0,41.38,19.0,29.47,4.0,0.89,29.6,0.68,0.12,0.0,0.0006,0.16,1013.65,4.216666666666667,17.5,44.86,15.0,39.12,4.0,5.0,12.0,9.884,263.0,18.21,8.0,6.49,0.0,9.0,13.283333333333333,0,1,0,0,0,0,1,0,0,0
4.0,14.0,2013.0,68.69,16.0,56.65,5.0,68.69,16.0,34.25,5.0,0.67,38.56,0.61,0.15,0.0,0.0,0.0,1011.56,4.2,17.516666666666666,68.69,16.0,56.65,5.0,7.0,11.0,9.997,119.0,18.05,22.0,6.51,0.0,0.0,13.316666666666666,0,0,1,0,0,0,1,0,0,0
4.0,15.0,2013.0,64.88,12.0,40.7,3.0,64.88,12.0,44.87,22.0,0.95,49.23,0.76,0.18,0.0136,0.0688,1.0,1010.11,4.166666666666667,17.533333333333335,64.88,12.0,41.51,5.0,5.0,12.0,9.231,208.0,26.38,0.0,7.53,0.0,19.0,13.366666666666667,0,0,0,1,0,0,0,1,0,0
4.0,16.0,2013.0,53.04,12.0,37.98,4.0,53.04,12.0,38.94,19.0,0.72,36.62,0.72,0.21,0.0028,0.0464,0.96,1020.85,4.15,17.55,53.04,12.0,41.93,20.0,6.0,11.0,9.876,19.0,10.1,16.0,4.3,0.0,22.0,13.4,0,0,0,1,0,0,0,1,0,0
4.0,17.0,2013.0,42.59,17.0,42.59,17.0,48.66,22.0,37.98,4.0,0.98,39.62,0.83,0.24,0.0438,0.2346,1.0,1019.9,4.116666666666666,17.566666666666666,45.4,17.0,45.4,17.0,4.0,11.0,7.585,59.0,16.32,14.0,6.1,0.0,15.0,13.45,0,0,0,1,0,0,0,1,0,0
4.0,18.0,2013.0,62.8,16.0,29.56,6.0,62.8,16.0,36.78,22.0,0.99,51.73,0.92,0.27,0.0939,0.3193,1.0,1002.19,4.1,17.583333333333332,62.78,16.0,37.34,6.0,4.0,11.0,6.253,203.0,23.22,20.0,6.9,0.0,3.0,13.483333333333333,0,0,0,1,0,0,0,1,0,0
4.0,19.0,2013.0,31.82,15.0,26.66,3.0,36.78,22.0,28.16,22.0,0.99,30.24,0.73,0.3,0.0001,0.0012,0.29,1004.41,4.066666666666666,17.616666666666667,38.76,15.0,31.13,4.0,4.0,11.0,9.847,251.0,24.18,12.0,10.71,0.01,19.0,13.55,0,1,0,0,0,0,0,0,0,1
4.0,20.0,2013.0,40.13,13.0,29.4,4.0,40.13,13.0,26.66,3.0,0.36,23.45,0.59,0.33,0.0,0.0,0.0,1023.73,4.05,17.633333333333333,43.75,13.0,32.93,3.0,7.0,10.0,9.998,309.0,15.75,22.0,5.4,0.0,0.0,13.583333333333332,0,0,1,0,0,0,1,0,0,0
4.0,21.0,2013.0,53.58,15.0,39.76,4.0,53.58,15.0,29.4,4.0,0.26,25.85,0.51,0.36,0.0,0.0,0.0,1031.04,4.016666666666667,17.65,53.58,15.0,42.4,4.0,7.0,11.0,9.997,138.0,15.33,11.0,5.54,0.0,0.0,13.633333333333333,0,0,1,0,0,0,1,0,0,0
4.0,22.0,2013.0,63.9,12.0,52.95,5.0,63.9,12.0,39.76,4.0,0.33,33.51,0.48,0.4,0.0,0.0,0.0,1023.03,4.0,17.666666666666668,63.9,12.0,52.95,5.0,8.0,11.0,9.997,147.0,19.75,13.0,5.7,0.0,0.0,13.666666666666668,0,0,1,0,0,0,1,0,0,0
4.0,23.0,2013.0,59.12,9.0,33.03,2.0,59.12,9.0,33.33,21.0,0.98,43.28,0.79,0.44,0.0192,0.075,0.99,1014.33,3.966666666666667,17.683333333333334,59.12,9.0,37.0,5.0,4.0,11.0,8.263,315.0,13.06,19.0,4.85,0.0,17.0,13.716666666666667,0,0,0,1,0,0,0,1,0,0
4.0,24.0,2013.0,50.26,15.0,36.92,3.0,50.26,15.0,33.03,2.0,0.69,32.04,0.69,0.47,0.0026,0.0317,0.92,1017.35,3.95,17.7,50.26,15.0,40.9,3.0,6.0,11.0,9.929,312.0,14.38,15.0,5.79,0.0,22.0,13.75,0,0,0,1,0,0,0,1,0,0
4.0,25.0,2013.0,50.95,16.0,37.62,3.0,50.95,16.0,36.92,3.0,0.51,32.1,0.61,0.51,0.0005,0.0088,0.69,1023.06,3.9166666666666665,17.716666666666665,50.95,16.0,39.36,23.0,5.0,10.0,9.997,252.0,16.92,7.0,5.68,0.0,3.0,13.799999999999999,0,0,0,1,0,0,0,1,0,0
4.0,26.0,2013.0,66.58,14.0,45.52,4.0,66.58,14.0,37.62,3.0,0.32,38.06,0.56,0.55,0.0,0.0,0.0,1026.58,3.9,17.733333333333334,66.58,14.0,45.52,4.0,7.0,11.0,9.997,194.0,20.94,11.0,6.23,0.0,0.0,13.833333333333334,0,0,1,0,0,0,1,0,0,0
4.0,27.0,2013.0,67.47,14.0,52.54,5.0,67.47,14.0,45.52,4.0,0.42,43.05,0.62,0.59,0.0,0.0,0.0,1021.94,3.8666666666666667,17.75,67.47,14.0,52.54,5.0,7.0,10.0,9.825,120.0,12.77,12.0,3.15,0.0,0.0,13.883333333333333,0,0,1,0,0,0,1,0,0,0
4.0,28.0,2013.0,63.3,13.0,50.69,0.0,63.3,13.0,50.98,22.0,0.79,49.81,0.8,0.62,0.0006,0.0059,0.55,1012.4,3.85,17.783333333333335,63.3,13.0,50.69,0.0,5.0,12.0,8.168,47.0,8.12,11.0,2.12,0.0,1.0,13.933333333333335,0,0,0,1,0,0,0,1,0,0
4.0,29.0,2013.0,73.34,15.0,60.96,4.0,73.34,15.0,50.69,0.0,0.4,51.87,0.7,0.66,0.0,0.0,0.0,1011.12,3.8333333333333335,17.8,73.34,15.0,60.96,4.0,7.0,10.0,8.615,185.0,17.03,17.0,5.61,0.0,0.0,13.966666666666667,0,0,1,0,0,0,1,0,0,0
4.0,30.0,2013.0,84.89,14.0,64.03,4.0,84.89,14.0,60.96,4.0,0.37,56.61,0.61,0.7,0.0,0.0,0.0,1010.65,3.8,17.816666666666666,84.89,14.0,64.03,4.0,8.0,11.0,9.997,189.0,20.37,15.0,8.55,0.0,0.0,14.016666666666666,0,0,1,0,0,0,1,0,0,0
5.0,1.0,2013.0,84.11,14.0,40.48,5.0,84.11,14.0,64.03,4.0,0.11,55.05,0.54,0.74,0.0,0.0,0.0,1018.06,3.783333333333333,17.833333333333332,84.11,14.0,44.62,5.0,8.0,10.0,9.997,177.0,13.44,15.0,4.51,0.0,0.0,14.049999999999999,1,0,0,0,0,0,1,0,0,0
5.0,2.0,2013.0,52.01,12.0,35.05,1.0,65.28,22.0,37.37,22.0,0.64,41.79,0.76,0.77,0.0004,0.0021,0.24,1022.2,3.7666666666666666,17.85,52.01,12.0,40.28,4.0,6.0,10.0,9.997,15.0,19.39,19.0,7.46,0.0,13.0,14.083333333333336,0,0,1,0,0,0,0,1,0,0
5.0,3.0,2013.0,43.0,15.0,41.84,18.0,46.55,22.0,35.05,1.0,0.98,41.14,0.9,0.81,0.0014,0.0057,0.58,1017.61,3.75,17.866666666666667,46.36,15.0,44.99,18.0,4.0,11.0,9.032,22.0,16.33,0.0,6.51,0.0,12.0,14.116666666666667,0,0,0,1,0,0,0,1,0,0
5.0,4.0,2013.0,69.47,14.0,48.78,4.0,69.47,14.0,46.55,22.0,0.66,47.09,0.7,0.84,0.0,0.0003,0.06,1015.43,3.716666666666667,17.883333333333333,69.47,14.0,48.78,4.0,7.0,11.0,9.87,56.0,14.18,14.0,3.28,0.0,7.0,14.166666666666666,0,0,1,0,0,0,1,0,0,0
5.0,5.0,2013.0,67.08,12.0,52.93,3.0,67.08,12.0,48.78,4.0,0.54,43.93,0.61,0.87,0.0,0.0,0.0,1016.29,3.7,17.9,67.08,12.0,52.93,3.0,7.0,11.0,9.997,23.0,15.14,11.0,3.93,0.0,0.0,14.2,0,0,1,0,0,0,1,0,0,0
5.0,6.0,2013.0,69.0,11.0,48.76,3.0,69.0,11.0,52.02,22.0,0.68,40.32,0.51,0.91,0.0,0.0,0.0,1016.25,3.6833333333333336,17.916666666666668,69.0,11.0,48.76,3.0,7.0,11.0,9.997,19.0,12.49,11.0,3.19,0.0,0.0,14.233333333333334,0,0,1,0,0,0,1,0,0,0
5.0,7.0,2013.0,74.57,15.0,50.33,4.0,74.57,15.0,48.76,3.0,0.3,42.14,0.51,0.94,0.0,0.0,0.0,1016.36,3.6666666666666665,17.933333333333334,74.57,15.0,50.33,4.0,8.0,11.0,9.997,31.0,8.93,12.0,2.26,0.0,0.0,14.266666666666667,0,0,1,0,0,0,1,0,0,0
5.0,8.0,2013.0,78.17,12.0,54.58,4.0,78.17,12.0,50.33,4.0,0.2,45.65,0.54,0.97,0.0,0.0,0.0,1015.87,3.65,17.966666666666665,78.17,12.0,54.58,4.0,9.0,11.0,9.981,66.0,8.56,15.0,1.59,0.0,0.0,14.316666666666665,0,0,1,0,0,0,1,0,0,0
5.0,9.0,2013.0,73.89,11.0,43.27,6.0,73.89,11.0,48.04,22.0,0.75,50.92,0.7,0.0,0.0125,0.1131,1.0,1013.13,3.6166666666666667,17.983333333333334,73.89,11.0,45.75,5.0,5.0,10.0,8.997,160.0,13.75,14.0,2.03,0.0,21.0,14.366666666666667,0,0,0,1,0,0,0,1,0,0
5.0,10.0,2013.0,44.14,8.0,41.18,17.0,48.04,22.0,40.82,13.0,1.0,43.48,0.91,0.03,0.0046,0.0619,1.0,1012.68,3.6,18.0,47.1,9.0,44.17,18.0,4.0,11.0,6.636,351.0,15.27,9.0,5.19,0.0,22.0,14.4,0,0,0,1,0,0,0,1,0,0
5.0,11.0,2013.0,58.04,12.0,36.4,4.0,58.04,12.0,42.51,22.0,0.71,38.88,0.68,0.06,0.0,0.0,0.0,1014.05,3.5833333333333335,18.016666666666666,58.04,12.0,38.56,4.0,6.0,12.0,9.072,291.0,20.23,11.0,5.15,0.0,0.0,14.433333333333332,0,0,1,0,0,0,1,0,0,0
5.0,12.0,2013.0,53.32,14.0,36.7,4.0,53.32,14.0,36.4,4.0,0.38,29.18,0.53,0.09,0.0,0.0,0.0,1019.06,3.5666666666666664,18.033333333333335,53.32,14.0,36.7,4.0,7.0,10.0,9.998,315.0,15.41,7.0,4.66,0.0,0.0,14.466666666666669,0,0,1,0,0,0,1,0,0,0
5.0,13.0,2013.0,60.4,12.0,53.95,21.0,60.4,12.0,36.7,4.0,0.33,33.14,0.54,0.12,0.0,0.0,0.0,1019.99,3.55,18.05,60.4,12.0,53.95,21.0,9.0,11.0,9.997,76.0,12.04,11.0,2.57,0.0,0.0,14.5,0,0,1,0,0,0,1,0,0,0
5.0,14.0,2013.0,89.89,14.0,71.86,5.0,89.89,14.0,54.41,22.0,0.15,48.84,0.46,0.15,0.0,0.0,0.0,1008.88,3.533333333333333,18.066666666666666,89.89,14.0,71.86,5.0,10.0,11.0,9.935,207.0,17.08,6.0,5.34,0.0,0.0,14.533333333333333,0,0,1,0,0,0,1,0,0,0
5.0,15.0,2013.0,81.32,11.0,55.75,4.0,81.32,11.0,60.62,22.0,0.34,51.49,0.46,0.18,0.0,0.0,0.0,1007.65,3.5166666666666666,18.083333333333332,81.32,11.0,55.75,4.0,7.0,11.0,9.997,254.0,15.68,1.0,4.18,0.0,0.0,14.566666666666666,0,0,1,0,0,0,1,0,0,0
5.0,16.0,2013.0,81.59,14.0,55.56,0.0,81.59,14.0,55.75,4.0,0.23,47.15,0.53,0.21,0.0,0.0,0.0,1012.75,3.5,18.1,81.59,14.0,55.56,0.0,8.0,11.0,9.987,72.0,9.46,15.0,2.04,0.0,0.0,14.600000000000001,0,0,1,0,0,0,1,0,0,0
5.0,17.0,2013.0,70.34,9.0,56.58,2.0,70.34,9.0,55.56,0.0,0.84,47.98,0.62,0.25,0.0004,0.0058,0.22,1016.33,3.4833333333333334,18.116666666666667,70.34,9.0,56.58,2.0,6.0,12.0,9.948,32.0,12.02,12.0,2.32,0.0,16.0,14.633333333333333,0,0,1,0,0,0,0,1,0,0
5.0,18.0,2013.0,77.88,15.0,60.23,2.0,77.88,15.0,56.58,2.0,0.42,56.62,0.69,0.28,0.0,0.0,0.0,1016.25,3.466666666666667,18.133333333333333,77.85,15.0,60.23,2.0,7.0,10.0,9.362,109.0,9.74,11.0,2.5,0.0,0.0,14.666666666666666,0,0,1,0,0,0,1,0,0,0
5.0,19.0,2013.0,87.23,14.0,74.32,4.0,87.23,14.0,60.23,2.0,0.32,61.36,0.67,0.31,0.0,0.0,0.0,1011.63,3.45,18.15,86.28,14.0,73.58,4.0,7.0,11.0,8.329,142.0,12.75,15.0,2.81,0.0,0.0,14.7,0,0,1,0,0,0,1,0,0,0
5.0,20.0,2013.0,89.02,13.0,63.98,4.0,89.02,13.0,66.79,22.0,0.51,61.64,0.57,0.35,0.0242,0.5054,1.0,1007.44,3.45,18.166666666666668,89.02,13.0,63.68,4.0,8.0,11.0,9.137,199.0,22.74,13.0,6.9,0.0,22.0,14.716666666666669,0,0,0,1,0,0,0,1,0,0
5.0,21.0,2013.0,81.82,14.0,66.4,1.0,81.82,14.0,63.98,4.0,0.64,62.92,0.75,0.38,0.034,0.5054,1.0,1005.54,3.4333333333333336,18.183333333333334,80.56,15.0,65.81,1.0,6.0,12.0,9.489,203.0,19.64,14.0,5.48,0.0,22.0,14.75,0,0,0,1,0,0,0,1,0,0
5.0,22.0,2013.0,72.0,15.0,44.59,6.0,72.0,15.0,56.81,22.0,0.95,60.83,0.82,0.42,0.021,0.1469,0.93,1004.56,3.4166666666666665,18.2,72.0,15.0,48.59,6.0,5.0,9.0,8.589,235.0,13.24,11.0,3.37,0.0,11.0,14.783333333333333,0,0,0,1,0,0,0,1,0,0
5.0,23.0,2013.0,50.39,14.0,37.48,23.0,56.81,22.0,38.63,22.0,0.7,43.63,0.82,0.46,0.0026,0.0132,0.71,1016.7,3.4,18.216666666666665,50.39,14.0,40.88,4.0,5.0,11.0,8.285,4.0,25.01,11.0,7.7,0.0,2.0,14.816666666666665,0,0,0,1,0,0,0,1,0,0
5.0,24.0,2013.0,55.73,13.0,43.4,23.0,55.73,13.0,37.48,23.0,0.08,35.03,0.62,0.5,0.0,0.0,0.0,1028.57,3.4,18.233333333333334,55.73,13.0,43.4,23.0,10.0,11.0,9.935,26.0,17.12,23.0,4.35,0.0,0.0,14.833333333333334,1,0,0,0,0,0,1,0,0,0
5.0,25.0,2013.0,56.24,13.0,44.38,2.0,56.24,13.0,43.4,23.0,0.85,38.88,0.66,0.54,0.0,0.0,0.0,1027.82,3.3833333333333333,18.25,56.24,13.0,44.38,2.0,5.0,11.0,9.855,44.0,6.94,14.0,1.5,0.0,0.0,14.866666666666667,0,0,1,0,0,0,1,0,0,0
5.0,26.0,2013.0,66.29,12.0,54.92,0.0,66.29,12.0,44.38,2.0,0.69,44.72,0.67,0.57,0.0004,0.0039,0.32,1024.01,3.3666666666666667,18.25,66.29,12.0,54.92,0.0,7.0,11.0,9.952,99.0,11.0,13.0,2.38,0.0,17.0,14.883333333333333,0,0,0,1,0,0,0,1,0,0
5.0,27.0,2013.0,61.51,14.0,57.42,22.0,61.51,14.0,54.92,0.0,1.0,54.57,0.89,0.61,0.0018,0.0112,0.47,1015.41,3.3666666666666667,18.266666666666666,61.51,14.0,57.42,22.0,5.0,11.0,6.666,104.0,10.22,7.0,3.65,0.0,22.0,14.899999999999999,0,0,0,1,0,0,0,1,0,0
5.0,28.0,2013.0,76.42,15.0,65.11,5.0,76.42,15.0,57.42,22.0,0.92,64.13,0.88,0.65,0.0164,0.1184,1.0,1008.84,3.35,18.283333333333335,75.48,15.0,64.78,5.0,5.0,11.0,8.041,197.0,15.31,16.0,4.66,0.0,20.0,14.933333333333335,0,0,0,1,0,0,0,1,0,0
5.0,29.0,2013.0,86.06,14.0,72.47,4.0,86.06,14.0,65.11,5.0,0.63,64.66,0.76,0.69,0.0008,0.0069,0.69,1011.69,3.3333333333333335,18.3,83.4,16.0,71.9,4.0,7.0,11.0,9.9,193.0,13.56,17.0,4.13,0.0,5.0,14.966666666666667,0,0,0,1,0,0,0,1,0,0
5.0,30.0,2013.0,85.69,10.0,64.82,23.0,85.69,10.0,65.0,22.0,0.62,66.07,0.72,0.72,0.0106,0.0811,0.95,1011.36,3.3333333333333335,18.316666666666666,82.16,11.0,64.34,23.0,6.0,10.0,9.982,185.0,22.57,10.0,7.34,0.0,15.0,14.983333333333333,0,0,0,1,0,0,0,1,0,0
5.0,31.0,2013.0,77.95,13.0,66.76,4.0,77.95,13.0,64.82,23.0,0.83,65.08,0.82,0.76,0.0098,0.0903,0.98,1009.28,3.3166666666666664,18.333333333333332,77.32,13.0,66.4,4.0,5.0,10.0,9.831,187.0,16.79,12.0,5.92,0.0,2.0,15.016666666666666,0,0,0,1,0,0,0,1,0,0
6.0,1.0,2013.0,75.0,13.0,54.47,6.0,75.0,13.0,63.45,22.0,0.79,63.11,0.83,0.79,0.0131,0.1343,0.93,1005.71,3.3166666666666664,18.333333333333332,74.47,13.0,54.47,6.0,5.0,10.0,9.914,201.0,19.22,9.0,6.15,0.0,16.0,15.016666666666666,0,0,0,1,0,0,0,1,0,0
6.0,2.0,2013.0,61.12,5.0,42.58,3.0,63.45,22.0,45.38,22.0,0.68,50.78,0.88,0.83,0.0,0.0004,0.23,1013.01,3.3166666666666664,18.35,61.03,5.0,42.58,3.0,5.0,11.0,9.232,355.0,11.39,6.0,3.24,0.0,7.0,15.033333333333335,0,0,1,0,0,0,1,0,0,0
6.0,3.0,2013.0,66.14,14.0,48.52,3.0,66.14,14.0,42.58,3.0,0.13,43.11,0.66,0.86,0.0,0.0,0.0,1018.62,3.3,18.366666666666667,66.14,14.0,48.52,3.0,8.0,10.0,9.969,84.0,9.08,16.0,1.79,0.0,0.0,15.066666666666666,0,0,1,0,0,0,1,0,0,0
6.0,4.0,2013.0,70.34,11.0,54.92,2.0,70.34,11.0,48.52,3.0,0.38,46.19,0.62,0.89,0.0,0.0,0.0,1020.01,3.3,18.366666666666667,70.34,11.0,54.92,2.0,7.0,11.0,9.999,65.0,9.67,16.0,2.66,0.0,0.0,15.066666666666666,0,0,1,0,0,0,1,0,0,0
6.0,5.0,2013.0,69.95,9.0,56.63,2.0,69.95,9.0,54.92,2.0,0.82,49.55,0.66,0.92,0.0,0.0006,0.09,1016.51,3.283333333333333,18.383333333333333,69.95,9.0,56.63,2.0,6.0,10.0,9.999,47.0,9.77,7.0,3.07,0.0,14.0,15.1,0,0,1,0,0,0,1,0,0,0
