month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipIntensityMaxTime,precipAccumulation,daylight_duration,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_rain,icon_snow,precipType_None,precipType_rain,precipType_snow
6.0,24.0,2015.0,78.42,14.0,67.7,2.0,78.42,14.0,62.26,2.0,0.52,59.79,0.7,0.27,0.0,0.0,0.0,1019.32,3.283333333333333,18.5,78.38,14.0,66.94,3.0,7.0,10.0,6.878,222.0,8.54,11.0,1.5,0.0,0.0,15.216666666666667,0,0,0,1,0,0,1,0,0
6.0,25.0,2015.0,79.64,10.0,60.8,3.0,79.64,10.0,62.9,22.0,0.94,65.08,0.86,0.3,0.0173,0.1571,1.0,1014.74,3.3,18.516666666666666,78.84,10.0,60.76,3.0,5.0,9.0,5.8,4.0,7.93,12.0,2.65,3.0,0.0,15.216666666666665,0,0,0,0,1,0,0,1,0
6.0,26.0,2015.0,67.7,11.0,57.71,4.0,67.7,11.0,60.04,22.0,0.96,59.68,0.9,0.33,0.0115,0.0614,1.0,1015.14,3.3,18.516666666666666,67.27,11.0,57.71,4.0,5.0,11.0,4.198,28.0,9.1,13.0,3.49,16.0,0.0,15.216666666666665,0,0,0,0,1,0,0,1,0
6.0,27.0,2015.0,75.11,15.0,55.39,4.0,75.11,15.0,57.71,4.0,0.37,53.54,0.68,0.36,0.0002,0.0046,0.59,1014.7,3.3,18.516666666666666,75.11,15.0,55.39,4.0,9.0,11.0,6.567,7.0,12.51,10.0,3.79,22.0,0.0,15.216666666666665,0,0,0,0,1,0,0,1,0
6.0,28.0,2015.0,78.82,11.0,64.95,4.0,78.82,11.0,55.39,4.0,0.49,55.5,0.66,0.4,0.0004,0.0043,0.38,1011.73,3.3166666666666664,18.516666666666666,78.82,11.0,64.47,4.0,8.0,9.0,6.682,174.0,7.3,11.0,1.57,19.0,0.0,15.2,0,0,0,0,1,0,0,1,0
6.0,29.0,2015.0,72.75,12.0,63.15,4.0,72.75,12.0,64.95,4.0,0.81,63.46,0.86,0.43,0.0049,0.0221,0.68,1008.84,3.3166666666666664,18.516666666666666,72.22,12.0,62.88,4.0,5.0,12.0,6.759,103.0,5.96,12.0,1.18,4.0,0.0,15.2,0,0,0,0,1,0,0,1,0
6.0,30.0,2015.0,75.94,13.0,56.77,4.0,75.94,13.0,58.76,22.0,0.48,60.76,0.81,0.46,0.0003,0.0041,0.34,1009.64,3.3333333333333335,18.5,75.71,13.0,56.77,4.0,8.0,10.0,8.856,344.0,10.31,15.0,2.97,1.0,0.0,15.166666666666666,0,0,0,0,1,0,0,1,0
7.0,1.0,2015.0,66.99,10.0,54.08,1.0,66.99,10.0,55.71,22.0,0.73,53.32,0.79,0.5,0.0,0.0,0.0,1014.5,3.3333333333333335,18.5,66.99,10.0,54.08,1.0,6.0,10.0,8.771,39.0,9.62,16.0,3.5,0.0,0.0,15.166666666666666,0,0,0,1,0,0,1,0,0
7.0,2.0,2015.0,67.82,15.0,58.18,0.0,67.82,15.0,54.08,1.0,0.54,53.69,0.78,0.54,0.0,0.0,0.0,1015.58,3.35,18.5,67.82,15.0,58.18,0.0,9.0,11.0,6.353,28.0,12.45,11.0,4.48,0.0,0.0,15.15,0,0,0,1,0,0,1,0,0
7.0,3.0,2015.0,76.14,13.0,59.11,3.0,76.14,13.0,58.18,0.0,0.49,55.33,0.68,0.57,0.0,0.0,0.0,1014.34,3.35,18.5,76.14,13.0,59.11,3.0,7.0,12.0,7.093,57.0,7.03,14.0,1.86,0.0,0.0,15.15,0,0,0,1,0,0,1,0,0
7.0,4.0,2015.0,81.81,14.0,62.77,3.0,81.81,14.0,59.11,3.0,0.08,57.55,0.65,0.61,0.0,0.0,0.0,1015.11,3.3666666666666667,18.5,81.54,14.0,62.77,3.0,10.0,11.0,5.778,234.0,7.28,12.0,1.27,0.0,0.0,15.133333333333333,1,0,0,0,0,0,1,0,0
7.0,5.0,2015.0,84.28,14.0,67.95,3.0,84.28,14.0,62.77,3.0,0.11,61.3,0.66,0.65,0.0,0.0,0.0,1017.11,3.3666666666666667,18.5,83.31,14.0,67.44,3.0,9.0,11.0,4.753,175.0,8.66,13.0,1.74,0.0,0.0,15.133333333333333,1,0,0,0,0,0,1,0,0
7.0,6.0,2015.0,90.22,12.0,57.88,6.0,90.22,12.0,67.95,3.0,0.45,67.73,0.78,0.68,0.014,0.1036,0.97,1013.13,3.3833333333333333,18.483333333333334,85.14,12.0,57.88,6.0,7.0,11.0,5.212,193.0,13.97,10.0,3.83,20.0,0.0,15.100000000000001,0,0,0,0,1,0,0,1,0
7.0,7.0,2015.0,66.43,13.0,55.56,2.0,72.9,22.0,56.6,22.0,0.63,55.59,0.77,0.72,0.0151,0.0719,1.0,1015.12,3.4,18.483333333333334,66.43,13.0,55.56,2.0,8.0,12.0,6.087,18.0,16.68,4.0,5.72,22.0,0.0,15.083333333333334,0,0,0,0,1,0,0,1,0
7.0,8.0,2015.0,66.54,13.0,59.55,4.0,66.54,13.0,55.56,2.0,0.75,54.5,0.8,0.76,0.0008,0.0057,0.5,1017.87,3.4,18.483333333333334,66.54,13.0,59.44,4.0,6.0,12.0,6.079,48.0,7.95,12.0,2.76,21.0,0.0,15.083333333333334,0,0,0,0,1,0,0,1,0
7.0,9.0,2015.0,73.03,14.0,61.18,3.0,73.03,14.0,59.55,4.0,0.75,58.29,0.8,0.79,0.0012,0.0053,0.65,1015.25,3.4166666666666665,18.466666666666665,73.03,14.0,61.14,3.0,5.0,12.0,4.736,13.0,8.89,3.0,3.07,1.0,0.0,15.049999999999999,0,0,0,0,1,0,0,1,0
7.0,10.0,2015.0,80.98,13.0,61.5,4.0,80.98,13.0,61.18,3.0,0.35,58.63,0.69,0.83,0.0,0.0,0.0,1018.95,3.4333333333333336,18.466666666666665,80.29,13.0,61.5,4.0,8.0,12.0,5.318,85.0,6.42,14.0,1.2,0.0,0.0,15.033333333333331,0,0,0,1,0,0,1,0,0
7.0,11.0,2015.0,78.65,11.0,68.44,4.0,78.65,11.0,61.5,4.0,0.63,61.78,0.74,0.87,0.0005,0.0052,0.66,1019.2,3.45,18.45,78.39,11.0,67.61,4.0,6.0,11.0,6.125,155.0,7.55,10.0,1.77,15.0,0.0,15.0,0,0,0,0,1,0,0,1,0
7.0,12.0,2015.0,84.53,14.0,68.61,6.0,84.53,14.0,68.44,4.0,0.71,67.31,0.8,0.9,0.0001,0.0013,0.21,1014.56,3.45,18.45,81.43,14.0,67.77,6.0,6.0,13.0,5.614,97.0,7.02,13.0,1.97,22.0,0.0,15.0,0,0,0,1,0,0,0,1,0
7.0,13.0,2015.0,97.57,17.0,72.46,4.0,97.57,17.0,68.61,6.0,0.69,69.9,0.8,0.93,0.013,0.2004,1.0,1005.62,3.466666666666667,18.433333333333334,86.19,14.0,71.54,4.0,9.0,12.0,6.833,194.0,14.16,5.0,4.28,6.0,0.0,14.966666666666667,0,0,0,0,1,0,0,1,0
7.0,14.0,2015.0,79.95,12.0,59.45,4.0,79.95,12.0,62.2,22.0,0.43,64.26,0.75,0.97,0.0,0.0008,0.12,1005.08,3.4833333333333334,18.433333333333334,79.24,12.0,59.45,4.0,6.0,11.0,7.011,350.0,14.9,19.0,5.31,22.0,0.0,14.95,0,0,0,1,0,0,1,0,0
7.0,15.0,2015.0,74.41,13.0,60.57,0.0,74.41,13.0,59.45,4.0,0.46,54.14,0.67,0.0,0.0,0.0,0.0,1015.54,3.5,18.416666666666668,74.41,13.0,60.57,0.0,8.0,11.0,7.127,25.0,10.58,22.0,4.02,0.0,0.0,14.916666666666668,0,0,0,1,0,0,1,0,0
7.0,16.0,2015.0,76.52,15.0,69.57,19.0,76.52,15.0,60.57,0.0,0.79,61.95,0.83,0.03,0.0195,0.1504,1.0,1014.03,3.5,18.4,75.93,15.0,68.63,19.0,6.0,11.0,5.976,146.0,13.13,13.0,2.51,17.0,0.0,14.899999999999999,0,0,0,0,1,0,0,1,0
7.0,17.0,2015.0,102.21,15.0,75.12,4.0,102.21,15.0,72.42,22.0,0.52,72.46,0.77,0.06,0.0021,0.0396,0.98,1008.29,3.5166666666666666,18.4,91.75,13.0,73.97,4.0,8.0,10.0,6.416,234.0,8.8,9.0,3.12,22.0,0.0,14.883333333333333,0,0,0,0,1,0,0,1,0
7.0,18.0,2015.0,101.42,13.0,76.57,4.0,101.42,13.0,75.12,4.0,0.46,72.5,0.8,0.1,0.01,0.1296,0.79,1009.94,3.533333333333333,18.383333333333333,88.92,13.0,75.1,4.0,6.0,11.0,6.926,193.0,15.8,15.0,3.04,15.0,0.0,14.85,0,0,0,0,1,0,0,1,0
7.0,19.0,2015.0,90.21,10.0,64.57,4.0,90.21,10.0,69.48,22.0,0.42,68.43,0.72,0.13,0.0,0.0,0.0,1011.26,3.55,18.366666666666667,84.67,11.0,64.34,4.0,6.0,12.0,6.978,290.0,13.44,14.0,2.7,0.0,0.0,14.816666666666666,0,0,0,1,0,0,1,0,0
7.0,20.0,2015.0,87.63,13.0,67.12,4.0,87.63,13.0,64.57,4.0,0.39,64.63,0.7,0.16,0.0,0.0,0.0,1009.2,3.5666666666666664,18.366666666666667,85.99,13.0,67.12,4.0,7.0,11.0,6.907,261.0,11.14,12.0,2.4,0.0,0.0,14.8,0,0,0,1,0,0,1,0,0
7.0,21.0,2015.0,79.83,14.0,64.47,4.0,79.83,14.0,67.12,4.0,0.26,58.08,0.6,0.19,0.0,0.0,0.0,1011.42,3.5833333333333335,18.35,79.83,14.0,64.47,4.0,9.0,11.0,7.157,353.0,10.22,11.0,3.51,0.0,0.0,14.766666666666667,0,0,0,1,0,0,1,0,0
7.0,22.0,2015.0,81.38,13.0,63.5,4.0,81.38,13.0,64.47,4.0,0.58,57.49,0.59,0.22,0.0,0.0,0.0,1014.32,3.6,18.333333333333332,81.38,13.0,63.5,4.0,6.0,10.0,7.161,86.0,6.36,11.0,1.17,0.0,0.0,14.733333333333333,0,0,0,1,0,0,1,0,0
7.0,23.0,2015.0,83.99,13.0,66.29,4.0,83.99,13.0,63.5,4.0,0.17,59.65,0.6,0.25,0.0,0.0,0.0,1015.58,3.6166666666666667,18.316666666666666,83.85,13.0,66.09,4.0,7.0,9.0,7.098,74.0,6.58,12.0,1.22,0.0,0.0,14.7,0,0,0,1,0,0,1,0,0
7.0,24.0,2015.0,85.47,11.0,73.22,4.0,85.47,11.0,66.29,4.0,0.25,62.65,0.63,0.28,0.0,0.0,0.0,1015.2,3.6333333333333333,18.3,85.0,11.0,72.44,4.0,8.0,10.0,6.928,207.0,12.88,13.0,2.63,0.0,0.0,14.666666666666668,0,0,0,1,0,0,1,0,0
7.0,25.0,2015.0,97.17,12.0,67.41,4.0,97.17,12.0,72.71,22.0,0.47,69.2,0.73,0.31,0.0,0.0,0.0,1012.94,3.65,18.283333333333335,88.75,12.0,67.0,4.0,6.0,11.0,6.902,315.0,9.82,15.0,3.04,0.0,0.0,14.633333333333335,0,0,0,1,0,0,1,0,0
7.0,26.0,2015.0,81.61,13.0,70.13,3.0,81.61,13.0,67.41,4.0,0.55,66.19,0.76,0.34,0.0,0.0,0.0,1013.99,3.65,18.266666666666666,79.22,8.0,69.33,3.0,6.0,9.0,6.878,52.0,6.27,13.0,1.42,0.0,0.0,14.616666666666665,0,0,0,1,0,0,1,0,0
7.0,27.0,2015.0,88.76,12.0,70.48,4.0,88.76,12.0,70.13,3.0,0.34,66.18,0.69,0.38,0.0,0.0,0.0,1015.18,3.6666666666666665,18.25,87.44,12.0,69.85,4.0,9.0,11.0,6.674,78.0,10.59,12.0,2.62,0.0,0.0,14.583333333333334,0,0,0,1,0,0,1,0,0
7.0,28.0,2015.0,96.7,13.0,76.2,4.0,96.7,13.0,70.48,4.0,0.36,69.45,0.7,0.41,0.0,0.0,0.0,1014.07,3.6833333333333336,18.25,90.01,13.0,74.89,4.0,6.0,10.0,9.805,139.0,10.03,14.0,1.95,0.0,0.0,14.566666666666666,0,0,0,1,0,0,1,0,0
7.0,29.0,2015.0,87.22,13.0,66.88,4.0,87.22,13.0,72.66,22.0,0.51,64.43,0.63,0.45,0.0007,0.0085,0.36,1014.15,3.7,18.216666666666665,87.22,13.0,66.88,4.0,7.0,12.0,9.712,283.0,13.66,16.0,3.51,1.0,0.0,14.516666666666666,0,0,0,0,1,0,0,1,0
7.0,30.0,2015.0,87.52,14.0,67.44,4.0,87.52,14.0,66.88,4.0,0.04,57.77,0.53,0.49,0.0,0.0,0.0,1016.39,3.716666666666667,18.2,87.52,14.0,67.44,4.0,9.0,10.0,9.997,284.0,17.94,16.0,4.24,0.0,0.0,14.483333333333333,1,0,0,0,0,0,1,0,0
7.0,31.0,2015.0,86.25,13.0,63.98,4.0,86.25,13.0,67.44,4.0,0.12,56.8,0.51,0.52,0.0,0.0,0.0,1014.9,3.7333333333333334,18.183333333333334,86.25,13.0,63.98,4.0,9.0,11.0,9.997,291.0,18.22,14.0,4.01,0.0,0.0,14.45,1,0,0,0,0,0,1,0,0
8.0,1.0,2015.0,86.07,13.0,72.12,4.0,86.07,13.0,63.98,4.0,0.27,58.42,0.55,0.56,0.0,0.0,0.0,1013.68,3.75,18.166666666666668,86.07,13.0,71.3,4.0,7.0,11.0,9.997,264.0,13.52,16.0,3.38,0.0,0.0,14.416666666666668,0,0,0,1,0,0,1,0,0
8.0,2.0,2015.0,96.3,15.0,67.38,3.0,96.3,15.0,68.34,22.0,0.27,67.65,0.66,0.6,0.0142,0.3009,1.0,1007.96,3.7666666666666666,18.15,91.07,12.0,66.67,3.0,9.0,11.0,9.735,229.0,20.72,15.0,6.17,22.0,0.0,14.383333333333333,0,0,0,0,1,0,0,1,0
8.0,3.0,2015.0,81.47,13.0,61.14,4.0,81.47,13.0,67.38,3.0,0.29,58.02,0.62,0.64,0.0151,0.3009,1.0,1009.82,3.783333333333333,18.133333333333333,81.47,13.0,61.14,4.0,8.0,12.0,9.872,301.0,12.45,14.0,2.9,22.0,0.0,14.35,0,0,0,0,1,0,0,1,0
8.0,4.0,2015.0,81.69,13.0,62.16,4.0,81.69,13.0,61.14,4.0,0.31,56.13,0.59,0.68,0.0,0.0,0.0,1014.29,3.8,18.116666666666667,81.69,13.0,62.16,4.0,7.0,11.0,8.053,294.0,12.31,13.0,2.4,0.0,0.0,14.316666666666666,0,0,0,1,0,0,1,0,0
8.0,5.0,2015.0,81.15,11.0,67.6,2.0,81.15,11.0,62.16,4.0,0.43,58.6,0.64,0.71,0.0,0.0,0.0,1016.64,3.8166666666666664,18.1,81.15,11.0,67.18,2.0,6.0,10.0,7.129,70.0,9.08,16.0,2.19,0.0,0.0,14.283333333333335,0,0,0,1,0,0,1,0,0
8.0,6.0,2015.0,81.67,12.0,65.34,4.0,81.67,12.0,67.6,2.0,0.36,62.13,0.69,0.75,0.0,0.0,0.0,1014.0,3.8333333333333335,18.066666666666666,80.99,12.0,65.34,4.0,7.0,11.0,7.005,59.0,10.41,13.0,2.89,0.0,0.0,14.233333333333333,0,0,0,1,0,0,1,0,0
8.0,7.0,2015.0,82.21,13.0,70.7,4.0,82.21,13.0,65.34,4.0,0.46,60.29,0.63,0.79,0.0,0.0,0.0,1012.14,3.8666666666666667,18.05,81.84,13.0,70.38,4.0,8.0,10.0,8.868,173.0,11.84,13.0,3.06,0.0,0.0,14.183333333333334,0,0,0,1,0,0,1,0,0
8.0,8.0,2015.0,83.97,9.0,68.62,0.0,83.97,9.0,69.78,22.0,0.59,65.17,0.74,0.82,0.0,0.0,0.0,1012.97,3.8833333333333333,18.033333333333335,81.28,10.0,67.92,0.0,6.0,12.0,9.787,299.0,9.02,11.0,2.78,0.0,0.0,14.150000000000002,0,0,0,1,0,0,1,0,0
8.0,9.0,2015.0,81.64,13.0,72.81,3.0,81.64,13.0,68.62,0.0,0.85,67.12,0.83,0.85,0.0,0.0004,0.1,1014.11,3.9,18.016666666666666,79.28,13.0,71.68,4.0,6.0,11.0,7.165,140.0,7.63,16.0,1.33,15.0,0.0,14.116666666666665,0,0,0,1,0,0,1,0,0
8.0,10.0,2015.0,86.24,10.0,66.91,4.0,86.24,10.0,70.21,22.0,0.7,68.51,0.82,0.89,0.0042,0.0609,0.87,1011.29,3.9166666666666665,17.983333333333334,82.73,10.0,66.45,4.0,6.0,10.0,6.427,343.0,11.11,13.0,1.71,15.0,0.0,14.066666666666668,0,0,0,0,1,0,0,1,0
8.0,11.0,2015.0,79.39,11.0,62.85,4.0,79.39,11.0,65.23,22.0,0.28,62.01,0.72,0.92,0.0,0.0,0.0,1016.8,3.9333333333333336,17.966666666666665,79.05,11.0,62.85,4.0,6.0,12.0,6.473,24.0,11.52,14.0,2.57,0.0,0.0,14.033333333333331,0,0,0,1,0,0,1,0,0
8.0,12.0,2015.0,77.91,13.0,65.37,4.0,77.91,13.0,62.85,4.0,0.18,60.11,0.7,0.95,0.0,0.0,0.0,1020.29,3.95,17.95,77.79,13.0,65.24,4.0,7.0,12.0,6.586,52.0,8.63,13.0,2.06,0.0,0.0,14.0,0,0,0,1,0,0,1,0,0
8.0,13.0,2015.0,84.97,14.0,73.36,5.0,84.97,14.0,65.37,4.0,0.29,62.61,0.67,0.98,0.0,0.0,0.0,1018.31,3.966666666666667,17.916666666666668,83.79,14.0,72.69,5.0,7.0,10.0,7.046,229.0,14.39,12.0,3.78,0.0,0.0,13.950000000000001,0,0,0,1,0,0,1,0,0
8.0,14.0,2015.0,94.34,14.0,68.44,4.0,94.34,14.0,69.67,22.0,0.66,67.86,0.71,0.01,0.006,0.0892,1.0,1018.35,3.9833333333333334,17.9,88.7,14.0,67.77,4.0,7.0,11.0,6.988,248.0,10.54,20.0,3.63,21.0,0.0,13.916666666666664,0,0,0,0,1,0,0,1,0
8.0,15.0,2015.0,95.68,12.0,71.91,4.0,95.68,12.0,68.44,4.0,0.42,68.59,0.79,0.04,0.004,0.0284,0.93,1019.13,4.0,17.866666666666667,87.78,12.0,70.85,4.0,8.0,11.0,7.123,214.0,9.98,14.0,1.93,22.0,0.0,13.866666666666667,0,0,0,0,1,0,0,1,0
8.0,16.0,2015.0,93.38,13.0,71.9,4.0,93.38,13.0,71.91,4.0,0.18,68.97,0.71,0.08,0.0,0.0,0.0,1018.22,4.016666666666667,17.85,89.42,14.0,70.97,4.0,7.0,11.0,6.258,221.0,11.97,14.0,2.93,0.0,0.0,13.833333333333336,0,0,0,1,0,0,1,0,0
8.0,17.0,2015.0,90.87,11.0,69.08,5.0,90.87,11.0,70.93,22.0,0.41,68.38,0.75,0.11,0.0072,0.0662,0.62,1015.69,4.033333333333333,17.833333333333332,86.5,11.0,68.14,5.0,6.0,11.0,6.257,207.0,10.18,14.0,2.47,20.0,0.0,13.799999999999999,0,0,0,0,1,0,0,1,0
8.0,18.0,2015.0,86.53,14.0,69.76,20.0,86.53,14.0,69.08,5.0,0.84,67.96,0.83,0.14,0.0283,0.2602,1.0,1009.53,4.05,17.8,82.84,14.0,68.84,20.0,5.0,11.0,5.712,176.0,11.92,18.0,3.52,19.0,0.0,13.75,0,0,0,0,1,0,0,1,0
8.0,19.0,2015.0,76.48,13.0,60.06,5.0,76.48,13.0,63.16,22.0,0.75,61.65,0.75,0.17,0.0005,0.009,0.47,1005.24,4.066666666666666,17.783333333333335,76.48,13.0,60.06,5.0,7.0,11.0,6.676,219.0,15.62,12.0,6.05,22.0,0.0,13.716666666666669,0,0,0,0,1,0,0,1,0
8.0,20.0,2015.0,73.7,15.0,57.43,4.0,73.7,15.0,60.06,5.0,0.57,53.33,0.66,0.2,0.0,0.0,0.0,1010.66,4.083333333333333,17.75,73.7,15.0,57.43,4.0,5.0,12.0,9.547,254.0,18.43,13.0,5.71,0.0,0.0,13.666666666666668,0,0,0,1,0,0,1,0,0
8.0,21.0,2015.0,82.58,13.0,62.84,4.0,82.58,13.0,57.43,4.0,0.16,56.9,0.63,0.23,0.0,0.0,0.0,1017.93,4.1,17.733333333333334,82.26,13.0,62.84,4.0,8.0,11.0,7.977,193.0,12.43,12.0,3.08,0.0,0.0,13.633333333333335,0,0,0,1,0,0,1,0,0
8.0,22.0,2015.0,80.79,14.0,68.61,4.0,80.79,14.0,62.84,4.0,0.29,57.9,0.61,0.26,0.0,0.0,0.0,1017.83,4.116666666666666,17.7,80.58,14.0,68.32,4.0,7.0,10.0,6.748,165.0,13.91,12.0,3.4,0.0,0.0,13.583333333333332,0,0,0,1,0,0,1,0,0
8.0,23.0,2015.0,76.52,13.0,56.32,4.0,76.52,13.0,63.9,22.0,0.64,59.34,0.68,0.29,0.0008,0.0132,0.29,1011.88,4.133333333333334,17.683333333333334,76.52,13.0,56.32,4.0,7.0,12.0,7.207,241.0,16.74,13.0,4.44,8.0,0.0,13.55,0,0,0,1,0,0,0,1,0
8.0,24.0,2015.0,72.89,13.0,60.04,5.0,72.89,13.0,56.32,4.0,0.47,49.65,0.59,0.33,0.0,0.0,0.0,1013.71,4.15,17.65,72.89,13.0,60.04,5.0,7.0,11.0,9.997,274.0,18.99,14.0,5.43,0.0,0.0,13.499999999999998,0,0,0,1,0,0,1,0,0
8.0,25.0,2015.0,69.72,13.0,58.08,2.0,69.72,13.0,60.04,5.0,0.91,51.68,0.65,0.36,0.0,0.0,0.0,1016.28,4.166666666666667,17.616666666666667,69.72,13.0,58.08,2.0,6.0,12.0,8.827,312.0,9.51,13.0,3.32,0.0,0.0,13.45,0,1,0,0,0,0,1,0,0
8.0,26.0,2015.0,65.48,14.0,54.13,3.0,65.48,14.0,58.08,2.0,0.86,53.61,0.74,0.4,0.0,0.0,0.0,1020.58,4.183333333333334,17.6,65.48,14.0,54.13,3.0,4.0,11.0,6.805,345.0,6.41,9.0,1.7,0.0,0.0,13.416666666666668,0,0,0,1,0,0,1,0,0
8.0,27.0,2015.0,73.41,13.0,59.17,3.0,73.41,13.0,54.13,3.0,0.41,54.43,0.73,0.43,0.0,0.0,0.0,1021.4,4.2,17.566666666666666,73.41,13.0,59.17,3.0,6.0,12.0,6.546,100.0,6.41,15.0,1.23,0.0,0.0,13.366666666666667,0,0,0,1,0,0,1,0,0
8.0,28.0,2015.0,73.32,14.0,64.39,6.0,73.32,14.0,59.17,3.0,0.51,59.76,0.77,0.47,0.0,0.0,0.0,1019.52,4.216666666666667,17.55,73.13,14.0,63.96,6.0,5.0,11.0,6.765,162.0,6.13,10.0,1.46,0.0,0.0,13.333333333333334,0,0,0,1,0,0,1,0,0
8.0,29.0,2015.0,72.34,13.0,64.73,4.0,72.34,13.0,64.39,6.0,0.93,64.08,0.89,0.51,0.0165,0.0938,0.96,1016.92,4.233333333333333,17.516666666666666,71.49,13.0,64.1,4.0,4.0,11.0,4.677,141.0,6.3,8.0,1.5,5.0,0.0,13.283333333333331,0,0,0,0,1,0,0,1,0
8.0,30.0,2015.0,76.8,14.0,63.33,4.0,76.8,14.0,64.73,4.0,0.68,64.27,0.87,0.55,0.0,0.0,0.0,1017.24,4.25,17.483333333333334,76.18,14.0,63.0,4.0,5.0,11.0,3.772,15.0,5.11,13.0,1.21,22.0,0.0,13.233333333333334,0,0,0,1,0,0,1,0,0
8.0,31.0,2015.0,88.71,14.0,72.1,4.0,88.71,14.0,63.33,4.0,0.31,66.32,0.8,0.59,0.0,0.0,0.0,1017.15,4.266666666666667,17.466666666666665,84.5,14.0,70.97,4.0,7.0,11.0,4.306,135.0,6.35,12.0,0.98,0.0,0.0,13.2,0,0,0,1,0,0,1,0,0
9.0,1.0,2015.0,95.93,14.0,72.89,5.0,95.93,14.0,72.1,4.0,0.17,71.37,0.78,0.63,0.0,0.0,0.0,1016.57,4.283333333333333,17.433333333333334,88.08,14.0,71.89,5.0,6.0,10.0,8.15,201.0,11.96,11.0,3.11,0.0,0.0,13.15,0,0,0,1,0,0,1,0,0
9.0,2.0,2015.0,95.83,13.0,73.98,5.0,95.83,13.0,72.89,5.0,0.32,69.61,0.71,0.67,0.0,0.0,0.0,1015.63,4.316666666666666,17.4,89.87,13.0,73.07,5.0,7.0,10.0,7.475,224.0,11.12,13.0,2.81,0.0,0.0,13.083333333333332,0,0,0,1,0,0,1,0,0
9.0,3.0,2015.0,96.19,14.0,69.28,4.0,96.19,14.0,72.22,22.0,0.42,69.23,0.71,0.7,0.0,0.0,0.0,1013.21,4.333333333333333,17.383333333333333,90.6,14.0,68.52,4.0,5.0,10.0,6.567,249.0,12.16,13.0,3.29,0.0,0.0,13.05,0,0,0,1,0,0,1,0,0
9.0,4.0,2015.0,86.75,12.0,70.88,2.0,86.75,12.0,69.28,4.0,0.33,67.68,0.81,0.74,0.0,0.0,0.0,1015.83,4.35,17.35,82.56,12.0,69.92,2.0,6.0,11.0,6.968,56.0,8.44,16.0,2.1,0.0,0.0,13.000000000000002,0,0,0,1,0,0,1,0,0
9.0,5.0,2015.0,89.37,14.0,72.67,5.0,89.37,14.0,70.88,2.0,0.54,68.37,0.79,0.77,0.0,0.0,0.0,1018.14,4.366666666666666,17.316666666666666,85.2,14.0,71.99,5.0,5.0,11.0,6.376,177.0,9.97,11.0,2.46,12.0,0.0,12.95,0,0,0,1,0,0,1,0,0
9.0,6.0,2015.0,95.95,13.0,76.51,5.0,95.95,13.0,72.67,5.0,0.23,67.49,0.64,0.81,0.0,0.0,0.0,1016.55,4.383333333333334,17.3,91.94,14.0,75.71,5.0,7.0,11.0,6.769,195.0,12.89,11.0,3.52,0.0,0.0,12.916666666666668,0,0,0,1,0,0,1,0,0
9.0,7.0,2015.0,93.86,13.0,76.08,5.0,93.86,13.0,76.51,5.0,0.63,69.15,0.68,0.84,0.0,0.0,0.0,1014.32,4.4,17.266666666666666,87.63,13.0,74.91,5.0,5.0,11.0,6.247,219.0,8.01,22.0,2.61,0.0,0.0,12.866666666666665,0,0,0,1,0,0,1,0,0
9.0,8.0,2015.0,86.87,10.0,66.91,5.0,86.87,10.0,69.44,22.0,0.83,70.02,0.86,0.87,0.0298,0.41,0.99,1011.12,4.416666666666667,17.233333333333334,82.48,10.0,66.25,5.0,4.0,10.0,5.9,212.0,13.15,9.0,2.78,12.0,0.0,12.816666666666666,0,0,0,0,1,0,0,1,0
9.0,9.0,2015.0,75.46,14.0,57.29,4.0,75.46,14.0,59.64,22.0,0.4,59.85,0.76,0.9,0.0,0.0,0.0,1014.8,4.433333333333334,17.2,75.46,14.0,57.29,4.0,5.0,11.0,6.961,16.0,9.27,11.0,2.27,0.0,0.0,12.766666666666666,0,0,0,1,0,0,1,0,0
9.0,10.0,2015.0,73.41,10.0,60.12,6.0,73.41,10.0,57.29,4.0,0.47,57.58,0.82,0.93,0.0074,0.0911,1.0,1013.9,4.45,17.183333333333334,73.41,10.0,60.07,6.0,5.0,10.0,6.685,285.0,9.25,11.0,1.64,13.0,0.0,12.733333333333334,0,0,0,0,1,0,0,1,0
9.0,11.0,2015.0,65.75,12.0,52.68,5.0,65.75,12.0,55.92,22.0,0.75,55.39,0.81,0.96,0.0059,0.0602,0.96,1015.17,4.466666666666667,17.15,65.75,12.0,52.68,5.0,4.0,10.0,6.519,7.0,16.41,14.0,3.82,6.0,0.0,12.683333333333332,0,0,0,0,1,0,0,1,0
